,Site Id,Name,Latitude,Longitude,Basin
1576,227224,Womerah Creek at Tarr Valley Road,-38.475,146.5666667,Other
1577,224207,Wongungarra River at Guys,-37.38678406,147.0994084,Mitchell River Basin
1578,224206,Wonnangatta River at Crooked River,-37.4074969,147.08916452,Mitchell River Basin
1579,224210,Wonnangatta River at Kingswell Bridge (Hawkhurst),-37.4105,147.1151,Mitchell River Basin
1580,224201,Wonnangatta River at Waterford,-37.48996086,147.1664437,Mitchell River Basin
1581,232215,Woollen Creek at upstream of Of Bungal Dam,-37.6337175,144.0807662,Moorabool River Basin
1582,229215,Woori Yallock Creek at Woori Yallock,-37.76666667,145.51,Yarra River Basin
1583,229671,Woori Yallock Creek Upstream Warburton Highway,-37.7768,145.509,Yarra River Basin
1584,408704,Woorinen Dr No 1 at North Lake,-35.23755183,143.4429328,Avoca River Basin
1585,408705,Woorinen Dr No 2/3 at South Lake,-35.27744605,143.4670504,Avoca River Basin
1586,233261,Wormbete Ck at Winchelsea,-38.30781938,143.9968078,Barwon River Basin
1587,233711,Wurdiboluc Channel at 8.5 Mile,-38.44994796,143.77931926,Barwon River Basin
1588,233712,Wurdiboluc Inlet Channel at 12 Mile,-38.42554003,143.81066948,Barwon River Basin
1589,233713,Wurdiboluc Inlet Channel at 16 Mile,-38.38490314,143.82651679,Barwon River Basin
1590,233723,Wurdiboluc Inlet Channel at Dewings Syphon,-38.463577,143.770097,Barwon River Basin
1591,233703,Wurdiboluc Inlet Channel at East Barwon Offtake,-38.5086415,143.73130658,Barwon River Basin
1592,233714,Wurdiboluc Inlet Channel at Winchelsea-Dean Marsh Ro,-38.32487046,143.97255515,Barwon River Basin
1593,233259,Wurdiboluc Reservoir H.G.,-38.28207755,144.05037238,Barwon River Basin
1594,228283,Wylies Drain At Baxter-Tooradin Road,-38.1957,145.338,Bunyip River Basin
1595,402202,Yackandandah Creek at Allans Flat,-36.29166667,146.9083333,Kiewa River Basin
1596,402215,Yackandandah Creek at Kirbys Flat,-36.33666667,146.8233333,Kiewa River Basin
1597,402204,Yackandandah Creek at Osbornes Flat,-36.30457397,146.9068279,Kiewa River Basin
1598,235240,Yahoo Creek at Kawarren,-38.48,143.5816667,Other
1599,228232,Yallock No 4 Drain at Bayles,-38.18166667,145.5716667,Bunyip River Basin
1600,236229,Yam Holes Creek downstream of Beaufort,-37.42180125,143.4070691,Hopkins River Basin
1601,229143,Yarra River at Chandler Highway Kew,-37.78588056,145.02505,Yarra River Basin
1602,229108,Yarra River at downstream of Of Mcmahons,-37.71333333,145.815,Yarra River Basin
1603,229142,Yarra River at Fitzsimons Lane Templestowe,-37.74013056,145.1361806,Yarra River Basin
1604,229204,Yarra River at Mcveighs,-37.69166667,145.9166667,Yarra River Basin
1605,229212,Yarra River at Millgrove,-37.75258889,145.6554694,Yarra River Basin
1606,229203,Yarra River at Reefton,-37.675,145.8583333,Yarra River Basin
1607,229200,Yarra River at Warrandyte,-37.73666667,145.22,Yarra River Basin
1608,229653,Yarra River at Yarra Grange,-37.66721633,145.4760006,Yarra River Basin
1609,229211,Yarra River at Yering,-37.70333333,145.3116667,Yarra River Basin
1610,229147,Yarra River at Yering Gorge,-37.6894,145.3233194,Yarra River Basin
1611,229420,Yarra River At Princes Bridge,-37.8192,144.968,Yarra River Basin
1612,229419,Yarra River At Spadonis Reserve Coldstream,-37.6811,145.35,Yarra River Basin
1613,407338,Yarran Creek at Gunbower Creek Offtake,-35.76468396,144.2325683,Loddon River Basin
1614,407374,Yarran Creek at Shillingslaws Regulator,-35.739475,144.2534722,Loddon River Basin
1615,407373,Yarran Creek 100M downstream of Yarran Regulator,-35.7621481,144.232037,Loddon River Basin
1616,403258,Yarrarbula Creek upstream of Lake Buffalo,-36.76538056,146.69441944,Ovens River Basin
1617,409700,Yarrawonga Main Channel at Meas. Weir at 8 Mile 38 Chain,-35.995716,145.874391,Murray Basin
1618,409722,Yarrawonga Main Channel 5 Km upstream of 409700,-36.01311,145.99849,Murray Basin
1619,409710,Yarrawonga Main Channel Escape at Murray Valley Highway,-35.99841864,145.8233555,Murray Basin
1620,415241,Yarriambiack Creek at Murtoa (Wimmera Highway),-36.62116,142.37277,Wimmera River Basin
1621,405326,Yea River at Castella Road Crossing,-37.51301581,145.42767334,Goulburn River Basin
1622,405217,Yea River at Devlins Bridge,-37.38272675,145.4730812,Goulburn River Basin
1623,405210,Yea River at Glenmore,-37.35833333,145.4666667,Goulburn River Basin
1624,405325,Yea River at Goulburn Valley Water Pumping Station,-37.21675439,145.4353772,Goulburn River Basin
1625,405313,Yea River at Yea Caravan Park,-37.21260037,145.4320484,Goulburn River Basin
